"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Exponential; constant ratio 4 with starting output 2.,Linear,Quadratic,Absolute Value,45,1
2,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Quadratic; constant second difference 2 with starting output 15.,Exponential,Absolute Value,45,2
3,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Exponential,Quadratic; constant second difference 2 with starting output 13.,Absolute Value,45,3
4,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Exponential,Absolute Value,Quadratic; constant second difference 2 with starting output -6.,45,4
5,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Quadratic; constant second difference 2 with starting output 8.,Exponential,Absolute Value,45,2
6,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Quadratic,Exponential,Linear; constant first difference 12.,Absolute Value,45,3
7,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Quadratic,Exponential,Absolute Value; V-shaped symmetric distance pattern with minimum 12.,45,4
8,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Exponential; constant ratio 2 with starting output 16.,Linear,Quadratic,Absolute Value,45,1
9,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Exponential,Quadratic; constant second difference 2 with starting output -3.,Absolute Value,45,3
10,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Quadratic,Exponential,Absolute Value; V-shaped symmetric distance pattern with minimum 7.,45,4
11,Choose an efficient method for solving $2x^2+10x-10=0$ and justify the choice from the equation structure.,Quadratic Formula; it is not presented in an immediately factorable form and the quadratic formula applies directly.,Factoring,Completing The Square,Graphing only,45,1
12,Choose an efficient method for solving $x^2-6x+8=0$ and justify the choice from the equation structure.,Completing The Square,Factoring; the trinomial factors quickly into integer binomials.,Quadratic Formula,Graphing only,45,2
13,Choose an efficient method for solving $x^2-9x+14=0$ and justify the choice from the equation structure.,Completing The Square,Quadratic Formula,Graphing only,Factoring; the trinomial factors quickly into integer binomials.,45,4
14,Choose an efficient method for solving $3x^2+11x-5=0$ and justify the choice from the equation structure.,Quadratic Formula; it is not presented in an immediately factorable form and the quadratic formula applies directly.,Factoring,Completing The Square,Graphing only,45,1
15,Choose an efficient method for solving $x^2-22x+120=0$ and justify the choice from the equation structure.,Completing The Square,Factoring; the trinomial factors quickly into integer binomials.,Quadratic Formula,Graphing only,45,2
16,"Which form would reveal the vertex most directly for a quadratic with vertex $(0,-5)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",standard form,factored form,Vertex form; $y=(x+0)^2-5$.,all forms reveal the vertex equally directly,45,3
17,"Which form would reveal the vertex most directly for a quadratic with vertex $(-3,9)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",Vertex form; $y=(x+3)^2+9$.,standard form,factored form,all forms reveal the vertex equally directly,45,1
18,"Which form would reveal the vertex most directly for a quadratic with vertex $(-3,-2)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",standard form,factored form,Vertex form; $y=(x+3)^2-2$.,all forms reveal the vertex equally directly,45,3
19,"Which form would reveal the vertex most directly for a quadratic with vertex $(5,-6)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",standard form,Vertex form; $y=(x-5)^2-6$.,factored form,all forms reveal the vertex equally directly,45,2
20,"Which form would reveal the vertex most directly for a quadratic with vertex $(1,8)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",standard form,factored form,all forms reveal the vertex equally directly,Vertex form; $y=(x-1)^2+8$.,45,4
21,"Which form would reveal the vertex most directly for a quadratic with vertex $(-6,-9)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",standard form,factored form,Vertex form; $y=(x+6)^2-9$.,all forms reveal the vertex equally directly,45,3
22,"Which form would reveal the vertex most directly for a quadratic with vertex $(7,-5)$: standard, factored, or vertex form? Write a matching vertex-form equation with leading coefficient 1.",Vertex form; $y=(x-7)^2-5$.,standard form,factored form,all forms reveal the vertex equally directly,45,1
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
