"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,A quantity begins at 8 when $x=0$ and is multiplied by 3 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=6$.,"$y=8(3)^x$; at $x=6$, $y=5832$.",$y=3(8)^x$,$y=8+3x$,initial value 3; factor 8,45,1
2,A quantity begins at 8 when $x=0$ and is multiplied by 2 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=5$.,$y=2(8)^x$,"$y=8(2)^x$; at $x=5$, $y=256$.",$y=8+2x$,initial value 2; factor 8,45,2
3,A quantity begins at 6 when $x=0$ and is multiplied by 1.5 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=6$.,$y=1.5(6)^x$,$y=6+1.5x$,"$y=6(1.5)^x$; at $x=6$, $y=68.344$.",initial value 1.5; factor 6,45,3
4,A quantity begins at 6 when $x=0$ and is multiplied by 0.5 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=8$.,$y=0.5(6)^x$,$y=6+0.5x$,initial value 0.5; factor 6,"$y=6(0.5)^x$; at $x=8$, $y=0.023$.",45,4
5,A quantity begins at 7 when $x=0$ and is multiplied by 0.6 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=7$.,$y=0.6(7)^x$,"$y=7(0.6)^x$; at $x=7$, $y=0.196$.",$y=7+0.6x$,initial value 0.6; factor 7,45,2
6,A quantity begins at 20 when $x=0$ and is multiplied by 0.6 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=6$.,$y=0.6(20)^x$,$y=20+0.6x$,"$y=20(0.6)^x$; at $x=6$, $y=0.933$.",initial value 0.6; factor 20,45,3
7,A quantity begins at 20 when $x=0$ and is multiplied by 2.5 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=2$.,$y=2.5(20)^x$,$y=20+2.5x$,initial value 2.5; factor 20,"$y=20(2.5)^x$; at $x=2$, $y=125$.",45,4
8,A quantity begins at 12 when $x=0$ and is multiplied by 2.5 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=7$.,"$y=12(2.5)^x$; at $x=7$, $y=7324.219$.",$y=2.5(12)^x$,$y=12+2.5x$,initial value 2.5; factor 12,45,1
9,A quantity begins at 9 when $x=0$ and is multiplied by 0.5 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=8$.,$y=0.5(9)^x$,$y=9+0.5x$,"$y=9(0.5)^x$; at $x=8$, $y=0.035$.",initial value 0.5; factor 9,45,3
10,A quantity begins at 20 when $x=0$ and is multiplied by 0.8 for each increase of 1 in $x$. Write an exponential equation and find the value at $x=6$.,$y=0.8(20)^x$,$y=20+0.8x$,initial value 0.8; factor 20,"$y=20(0.8)^x$; at $x=6$, $y=5.243$.",45,4
11,Solve $(x+11)(x-15)=0$ using the zero product property.,$x=-11$ or $x=15$.,$x=11$ or $x=-15$,$x=4$,$x=-165$,45,1
12,Solve $(x+13)(x-5)=0$ using the zero product property.,$x=13$ or $x=-5$,$x=-13$ or $x=5$.,$x=-8$,$x=-65$,45,2
13,Solve $(x+9)(x-11)=0$ using the zero product property.,$x=9$ or $x=-11$,$x=2$,$x=-99$,$x=-9$ or $x=11$.,45,4
14,Solve $(x+12)(x-13)=0$ using the zero product property.,$x=-12$ or $x=13$.,$x=12$ or $x=-13$,$x=1$,$x=-156$,45,1
15,Solve $(x+6)(x-16)=0$ using the zero product property.,$x=6$ or $x=-16$,$x=-6$ or $x=16$.,$x=10$,$x=-96$,45,2
16,Factor the greatest common factor from $77x^3+110x$.,$11(7x^3+10x)$,$x(77x^2+10)$,$11x(7x^2+10)$.,$77x(3+10)$,45,3
17,Factor the greatest common factor from $63x^3+35x$.,$7x(9x^2+5)$.,$7(9x^3+5x)$,$x(63x^2+5)$,$63x(3+5)$,45,1
18,Factor the greatest common factor from $20x^3+30x$.,$10(2x^3+3x)$,$x(20x^2+3)$,$10x(2x^2+3)$.,$20x(3+3)$,45,3
19,Factor the greatest common factor from $32x^2+52x$.,$4(8x^2+13x)$,$4x(8x^1+13)$.,$x(32x^1+13)$,$32x(2+13)$,45,2
20,Factor the greatest common factor from $88x^3+66x$.,$11(8x^3+6x)$,$x(88x^2+6)$,$88x(3+6)$,$11x(8x^2+6)$.,45,4
21,Factor the greatest common factor from $4x^2+4x$.,$2(2x^2+2x)$,$x(4x^1+2)$,$2x(2x^1+2)$.,$4x(2+2)$,45,3
22,Factor the greatest common factor from $9x^3+21x$.,$3x(3x^2+7)$.,$3(3x^3+7x)$,$x(9x^2+7)$,$9x(3+7)$,45,1
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
