"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,"For $f(x)=|x-2|-3$, state the vertex and find $f(4)$. Explain why the graph changes direction at the vertex.","Vertex $(2,-3)$; $f(4)=-1$. The absolute-value distance changes from decreasing to increasing at $x=2$.","Vertex $(-2,-3)$",$f(4)=-1$,"Vertex $(0,-3)$",45,1
2,"For $f(x)=|x-5|+1$, state the vertex and find $f(13)$. Explain why the graph changes direction at the vertex.","Vertex $(-5,1)$","Vertex $(5,1)$; $f(13)=9$. The absolute-value distance changes from decreasing to increasing at $x=5$.",$f(13)=9$,"Vertex $(0,1)$",45,2
3,"For $f(x)=|x+5|+8$, state the vertex and find $f(3)$. Explain why the graph changes direction at the vertex.","Vertex $(5,8)$",$f(3)=16$,"Vertex $(-5,8)$; $f(3)=16$. The absolute-value distance changes from decreasing to increasing at $x=-5$.","Vertex $(0,8)$",45,3
4,"For $f(x)=|x-10|+12$, state the vertex and find $f(19)$. Explain why the graph changes direction at the vertex.","Vertex $(-10,12)$",$f(19)=21$,"Vertex $(0,12)$","Vertex $(10,12)$; $f(19)=21$. The absolute-value distance changes from decreasing to increasing at $x=10$.",45,4
5,"For $f(x)=|x+1|+9$, state the vertex and find $f(3)$. Explain why the graph changes direction at the vertex.","Vertex $(1,9)$","Vertex $(-1,9)$; $f(3)=13$. The absolute-value distance changes from decreasing to increasing at $x=-1$.",$f(3)=13$,"Vertex $(0,9)$",45,2
6,"For $f(x)=|x-7|+12$, state the vertex and find $f(15)$. Explain why the graph changes direction at the vertex.","Vertex $(-7,12)$",$f(15)=20$,"Vertex $(7,12)$; $f(15)=20$. The absolute-value distance changes from decreasing to increasing at $x=7$.","Vertex $(0,12)$",45,3
7,"For $f(x)=|x+3|+16$, state the vertex and find $f(4)$. Explain why the graph changes direction at the vertex.","Vertex $(3,16)$",$f(4)=23$,"Vertex $(0,16)$","Vertex $(-3,16)$; $f(4)=23$. The absolute-value distance changes from decreasing to increasing at $x=-3$.",45,4
8,"For $f(x)=|x+8|-1$, state the vertex and find $f(1)$. Explain why the graph changes direction at the vertex.","Vertex $(-8,-1)$; $f(1)=8$. The absolute-value distance changes from decreasing to increasing at $x=-8$.","Vertex $(8,-1)$",$f(1)=8$,"Vertex $(0,-1)$",45,1
9,"For $f(x)=|x+11|-3$, state the vertex and find $f(-3)$. Explain why the graph changes direction at the vertex.","Vertex $(11,-3)$",$f(-3)=5$,"Vertex $(-11,-3)$; $f(-3)=5$. The absolute-value distance changes from decreasing to increasing at $x=-11$.","Vertex $(0,-3)$",45,3
10,"For $f(x)=|x-11|+0$, state the vertex and find $f(14)$. Explain why the graph changes direction at the vertex.","Vertex $(-11,0)$",$f(14)=3$,"Vertex $(0,0)$","Vertex $(11,0)$; $f(14)=3$. The absolute-value distance changes from decreasing to increasing at $x=11$.",45,4
11,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Absolute Value; V-shaped symmetric distance pattern with minimum -1.,Linear,Quadratic,Exponential,45,1
12,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Quadratic; constant second difference 2 with starting output 6.,Exponential,Absolute Value,45,2
13,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Exponential,Absolute Value,Quadratic; constant second difference 2 with starting output -9.,45,4
14,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Exponential; constant ratio 3 with starting output 18.,Linear,Quadratic,Absolute Value,45,1
15,Classify the function family represented by the table and name the numerical pattern that supports your choice.,Linear,Absolute Value; V-shaped symmetric distance pattern with minimum -4.,Quadratic,Exponential,45,2
16,Solve $(x+9)(x-15)=0$ using the zero product property.,$x=9$ or $x=-15$,$x=6$,$x=-9$ or $x=15$.,$x=-135$,45,3
17,Solve $(x+10)(x-6)=0$ using the zero product property.,$x=-10$ or $x=6$.,$x=10$ or $x=-6$,$x=-4$,$x=-60$,45,1
18,Solve $(x+3)(x-3)=0$ using the zero product property.,$x=3$ or $x=-3$,$x=0$,$x=-3$ or $x=3$.,$x=-9$,45,3
19,Solve $(x+10)(x-5)=0$ using the zero product property.,$x=10$ or $x=-5$,$x=-10$ or $x=5$.,$x=-5$,$x=-50$,45,2
20,Solve $(x+4)(x-6)=0$ using the zero product property.,$x=4$ or $x=-6$,$x=2$,$x=-24$,$x=-4$ or $x=6$.,45,4
21,Solve $(x+3)(x-10)=0$ using the zero product property.,$x=3$ or $x=-10$,$x=7$,$x=-3$ or $x=10$.,$x=-30$,45,3
22,Solve $(x+1)(x-3)=0$ using the zero product property.,$x=-1$ or $x=3$.,$x=1$ or $x=-3$,$x=2$,$x=-3$,45,1
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
