"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,For $y=4x+1$ what is $y$ when $x=2$?,9,13,5,7,45,1
2,For $y=5x-1$ which input gives output 19?,5,4,3,19,45,2
3,A rental starts at 8 dollars and adds 4 dollars per hour. Which rule gives cost C after h hours?,$C=8h+4$,$C=4(h+8)$,$C=4h+8$,$C=8-4h$,45,3
4,A point has positive x and negative y. Which quadrant?,Quadrant I,Quadrant II,Quadrant III,Quadrant IV,45,4
5,Solve $x+6\lt 18$.,$x\lt 12$,$x\gt 12$,$x\lt 24$,$x\gt 24$,45,1
6,Which inequality is shown by a closed circle at 3 with shading right?,$x\gt 3$,$x\ge 3$,$x\le 3$,$x\lt 3$,45,2
7,Which point lies on $y=4x+2$ when $x=5$?,$(5;23)$,$(22;5)$,$(5;22)$,$(5;18)$,45,3
8,Outputs are 4 then 8 then 12. What is the constant change?,5,3,8,4,45,4
9,For $y=5x+0$ what is $y$ when $x=5$?,25,30,20,10,45,1
10,For $y=6x-2$ which input gives output 22?,5,4,3,22,45,2
11,A rental starts at 8 dollars and adds 5 dollars per hour. Which rule gives cost C after h hours?,$C=8h+5$,$C=5(h+8)$,$C=5h+8$,$C=8-5h$,45,3
12,A point has negative x and positive y. Which quadrant?,Quadrant I,Quadrant III,Quadrant IV,Quadrant II,45,4
13,Solve $x+8\lt 21$.,$x\lt 13$,$x\gt 13$,$x\lt 29$,$x\gt 29$,45,1
14,Which inequality is shown by a closed circle at 5 with shading right?,$x\gt 5$,$x\ge 5$,$x\le 5$,$x\lt 5$,45,2
15,Which point lies on $y=5x+1$ when $x=5$?,$(5;27)$,$(26;5)$,$(5;26)$,$(5;21)$,45,3
16,Outputs are 2 then 7 then 12. What is the constant change?,6,4,7,5,45,4
17,For $y=6x-1$ what is $y$ when $x=3$?,17,23,11,8,45,1
18,For $y=7x-3$ which input gives output 25?,5,4,3,25,45,2
19,A rental starts at 8 dollars and adds 6 dollars per hour. Which rule gives cost C after h hours?,$C=8h+6$,$C=6(h+8)$,$C=6h+8$,$C=8-6h$,45,3
20,A point has negative x and negative y. Which quadrant?,Quadrant I,Quadrant II,Quadrant IV,Quadrant III,45,4
21,Solve $x+10\lt 24$.,$x\lt 14$,$x\gt 14$,$x\lt 34$,$x\gt 34$,45,1
22,Which inequality is shown by a closed circle at 7 with shading right?,$x\gt 7$,$x\ge 7$,$x\le 7$,$x\lt 7$,45,2
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
