"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,Simplify $6x+3x-4$.,$9x-4$,$18x-4$,$9x+4$,$6x-1$,45,1
2,Expand $4(5x-4)$.,$20x-4$,$20x-16$,$9x-16$,$20x+16$,45,2
3,Factor $8x+24$ by 4.,$4(2x)+6$,$(6x+6)$,$4(2x+6)$,$2(4x+6)$,45,3
4,Which pair are like terms when the variable is x?,$4x$ and $4x^2$,$4$ and $4x$,$x$ and $x^2$,$4x$ and $-7x$,45,4
5,Which expression is equivalent to $5(x+3)$?,$5x+15$,$5x+3$,$x+15$,$15x$,45,1
6,Relationship A has rate 4. Relationship B has rate 5. Which has greater rate?,A,B,They are equal,Not enough information,45,2
7,Simplify $5(x+3)+7x$.,$12x+3$,$35x+15$,$12x+15$,$15x$,45,3
8,Which rewrite of $6x+12$ shows a common factor?,$6(x)+2$,$x+12$,$2(6x+1)$,$6(x+2)$,45,4
9,Simplify $7x+3x-3$.,$10x-3$,$21x-3$,$10x+3$,$7x+0$,45,1
10,Expand $5(5x-3)$.,$25x-3$,$25x-15$,$10x-15$,$25x+15$,45,2
11,Factor $20x+30$ by 5.,$5(4x)+6$,$(9x+6)$,$5(4x+6)$,$4(5x+6)$,45,3
12,Which pair are like terms when the variable is x?,$5x$ and $5x^2$,$5$ and $5x$,$x$ and $x^3$,$5x$ and $-8x$,45,4
13,Which expression is equivalent to $6(x+3)$?,$6x+18$,$6x+3$,$x+18$,$18x$,45,1
14,Relationship A has rate 5. Relationship B has rate 6. Which has greater rate?,A,B,They are equal,Not enough information,45,2
15,Simplify $6(x+2)+7x$.,$13x+2$,$42x+12$,$13x+12$,$15x$,45,3
16,Which rewrite of $7x+14$ shows a common factor?,$7(x)+2$,$x+14$,$2(7x+1)$,$7(x+2)$,45,4
17,Simplify $8x+3x-5$.,$11x-5$,$24x-5$,$11x+5$,$8x-2$,45,1
18,Expand $6(5x-2)$.,$30x-2$,$30x-12$,$11x-12$,$30x+12$,45,2
19,Factor $18x+36$ by 6.,$6(3x)+6$,$(9x+6)$,$6(3x+6)$,$3(6x+6)$,45,3
20,Which pair are like terms when the variable is x?,$6x$ and $6x^2$,$6$ and $6x$,$x$ and $x^4$,$6x$ and $-9x$,45,4
21,Which expression is equivalent to $7(x+3)$?,$7x+21$,$7x+3$,$x+21$,$21x$,45,1
22,Relationship A has rate 6. Relationship B has rate 7. Which has greater rate?,A,B,They are equal,Not enough information,45,2
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
