"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,Solve $(x+15)(x-3)=0$ using the zero product property.,$x=-15$ or $x=3$.,$x=15$ or $x=-3$,$x=-12$,$x=-45$,45,1
2,Solve $(x+13)(x-16)=0$ using the zero product property.,$x=13$ or $x=-16$,$x=-13$ or $x=16$.,$x=3$,$x=-208$,45,2
3,Solve $(x+10)(x-1)=0$ using the zero product property.,$x=10$ or $x=-1$,$x=-9$,$x=-10$ or $x=1$.,$x=-10$,45,3
4,Solve $(x+9)(x-14)=0$ using the zero product property.,$x=9$ or $x=-14$,$x=5$,$x=-126$,$x=-9$ or $x=14$.,45,4
5,Solve $(x+7)(x-16)=0$ using the zero product property.,$x=7$ or $x=-16$,$x=-7$ or $x=16$.,$x=9$,$x=-112$,45,2
6,Solve $(x+12)(x-13)=0$ using the zero product property.,$x=12$ or $x=-13$,$x=1$,$x=-12$ or $x=13$.,$x=-156$,45,3
7,Solve $(x+4)(x-8)=0$ using the zero product property.,$x=4$ or $x=-8$,$x=4$,$x=-32$,$x=-4$ or $x=8$.,45,4
8,Solve $(x+11)(x-12)=0$ using the zero product property.,$x=-11$ or $x=12$.,$x=11$ or $x=-12$,$x=1$,$x=-132$,45,1
9,Solve $(x+8)(x-4)=0$ using the zero product property.,$x=8$ or $x=-4$,$x=-4$,$x=-8$ or $x=4$.,$x=-32$,45,3
10,Solve $(x+10)(x-1)=0$ using the zero product property.,$x=10$ or $x=-1$,$x=-9$,$x=-10$,$x=-10$ or $x=1$.,45,4
11,"For $y=2(x+7)(x-7)$, state the zeros and the x-intercepts.","Zeros: $x=-7$ and $x=7$; x-intercepts: $(-7,0)$ and $(7,0)$.",$x=7$ and $x=-7$,$x=0$ only,$x=-49$ only,45,1
12,"For $y=(x+4)(x-14)$, state the zeros and the x-intercepts.",$x=4$ and $x=-14$,"Zeros: $x=-4$ and $x=14$; x-intercepts: $(-4,0)$ and $(14,0)$.",$x=10$ only,$x=-56$ only,45,2
13,"For $y=-(x+13)(x-8)$, state the zeros and the x-intercepts.",$x=13$ and $x=-8$,$x=-5$ only,$x=-104$ only,"Zeros: $x=-13$ and $x=8$; x-intercepts: $(-13,0)$ and $(8,0)$.",45,4
14,"For $y=-(x+9)(x-15)$, state the zeros and the x-intercepts.","Zeros: $x=-9$ and $x=15$; x-intercepts: $(-9,0)$ and $(15,0)$.",$x=9$ and $x=-15$,$x=6$ only,$x=-135$ only,45,1
15,"For $y=2(x+4)(x-4)$, state the zeros and the x-intercepts.",$x=4$ and $x=-4$,"Zeros: $x=-4$ and $x=4$; x-intercepts: $(-4,0)$ and $(4,0)$.",$x=0$ only,$x=-16$ only,45,2
16,The quadratic $y=-x^2+8x+105$ has zeros $x=-7$ and $x=15$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-7,15)$",Zeros are the y-intercepts,"A matching factored form is $y=-(x+7)(x-15)$; the graph crosses or touches the x-axis at $(-7,0)$ and $(15,0)$.",Factored form cannot show intercepts,45,3
17,The quadratic $y=x^2+5x-24$ has zeros $x=-8$ and $x=3$. Explain how those zeros connect to a factored form and the graph.,"A matching factored form is $y=(x+8)(x-3)$; the graph crosses or touches the x-axis at $(-8,0)$ and $(3,0)$.","Vertex is $(-8,3)$",Zeros are the y-intercepts,Factored form cannot show intercepts,45,1
18,The quadratic $y=-x^2-7x+18$ has zeros $x=-9$ and $x=2$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-9,2)$",Zeros are the y-intercepts,"A matching factored form is $y=-(x+9)(x-2)$; the graph crosses or touches the x-axis at $(-9,0)$ and $(2,0)$.",Factored form cannot show intercepts,45,3
19,The quadratic $y=x^2-5x-66$ has zeros $x=-6$ and $x=11$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-6,11)$","A matching factored form is $y=(x+6)(x-11)$; the graph crosses or touches the x-axis at $(-6,0)$ and $(11,0)$.",Zeros are the y-intercepts,Factored form cannot show intercepts,45,2
20,The quadratic $y=2x^2-20x-22$ has zeros $x=-1$ and $x=11$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-1,11)$",Zeros are the y-intercepts,Factored form cannot show intercepts,"A matching factored form is $y=2(x+1)(x-11)$; the graph crosses or touches the x-axis at $(-1,0)$ and $(11,0)$.",45,4
21,The quadratic $y=x^2-6x-135$ has zeros $x=-9$ and $x=15$. Explain how those zeros connect to a factored form and the graph.,"Vertex is $(-9,15)$",Zeros are the y-intercepts,"A matching factored form is $y=(x+9)(x-15)$; the graph crosses or touches the x-axis at $(-9,0)$ and $(15,0)$.",Factored form cannot show intercepts,45,3
22,The quadratic $y=2x^2-20x-112$ has zeros $x=-4$ and $x=14$. Explain how those zeros connect to a factored form and the graph.,"A matching factored form is $y=2(x+4)(x-14)$; the graph crosses or touches the x-axis at $(-4,0)$ and $(14,0)$.","Vertex is $(-4,14)$",Zeros are the y-intercepts,Factored form cannot show intercepts,45,1
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
